type,space,price,area_price,address,metro,subtitle,date,source
1-к. квартира,28 м²,3 800 000₽,,"территория Сергиево, ул. Куйбышева, 16",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_28_m_13_et._7870728061?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,38,10 100 000₽,,"Арцеуловская аллея, 23к1","Комендантский проспект ,от 31 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_386_m_419_et._7890768596?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,47,8 700 000₽,,"Дунайский пр-т, 53к2","Дунайская ,6–10 мин.",,18 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_477_m_412_et._7741883817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,34 м²,6 199 000₽,,"пос. Новогорелово, ул. Современников, 7",,,25 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_1117_et._7453864126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
3-к. квартира,79,11 990 000₽,,"Малая Балканская ул., 36к1","Купчино ,11–15 мин.",,23 сентября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_793_m_114_et._4191434007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,54,16 950 000₽,,"наб. Чёрной речки, 4","Чёрная речка ,до 5 мин.",,12 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_549_m_35_et._7622633064?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,43,8 900 000₽,,"Серебристый б-р, 15","Пионерская ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_438_m_29_et._7969309281?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,50 м²,10 770 000₽,,"Индустриальный пр-т, 29к2","Ладожская ,от 31 мин.",,25 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_50_m_712_et._7590267299?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,26,7 000 000₽,,"Рыбацкий пр-т, 15","Рыбацкое ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_266_m_820_et._7967270553?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,47,8 700 000₽,,"Дунайский пр-т, 53к2","Дунайская ,6–10 мин.",,18 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_477_m_412_et._7741883817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,34 м²,6 199 000₽,,"пос. Новогорелово, ул. Современников, 7",,,25 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_1117_et._7453864126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,79,11 990 000₽,,"Малая Балканская ул., 36к1","Купчино ,11–15 мин.",,23 сентября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_793_m_114_et._4191434007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,54,16 950 000₽,,"наб. Чёрной речки, 4","Чёрная речка ,до 5 мин.",,12 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_549_m_35_et._7622633064?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,43,8 900 000₽,,"Серебристый б-р, 15","Пионерская ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_438_m_29_et._7969309281?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,50 м²,10 770 000₽,,"Индустриальный пр-т, 29к2","Ладожская ,от 31 мин.",,25 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_50_m_712_et._7590267299?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,26,7 000 000₽,,"Рыбацкий пр-т, 15","Рыбацкое ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_266_m_820_et._7967270553?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,24,6 300 000₽,,"Арцеуловская аллея, 19",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_249_m_1724_et._7899338417?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,20,6 600 000₽,,"Среднерогатская ул., 16к2","Звёздная ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_209_m_1321_et._7890552165?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,52 м²,14 501 000₽,,"ул. Союза Печатников, 13-15","Садовая ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_25_et._7928147508?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,20,5 300 000₽,,"наб. реки Каменки, 11к2","Проспект Просвещения ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_202_m_37_et._7991117305?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,49,9 370 000₽,,"Бухарестская ул., 122к1","Дунайская ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_493_m_1212_et._7990626604?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Апартаменты-студия,23,5 069 000₽,,"ул. Ивана Фомина, 8","Проспект Просвещения ,11–15 мин.",,2 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_236_m_56_et._7748958670?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,31 м²,8 100 000₽,,"пр-т Тореза, 102к3","Удельная ,11–15 мин.",,14 февраля 2018,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_39_et._1642388493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,51 м²,7 500 000₽,,"пос. Шушары, Московское ш., 256к4",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_29_et._7969883851?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,55,15 000 000₽,,"Шуваловский пр-т, 88к1","Беговая ,16–20 мин.",,21 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_556_m_813_et._7633081012?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Аукцион: 1-к. квартира,62,от 11 145 600₽,,"ул. Кораблестроителей, 32к3","Приморская ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_621_m_1216_et._7893120902?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,78 м²,23 300 000₽,,"Варшавская ул., 23к3","Парк Победы ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_78_m_49_et._7991588514?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,44 м²,8 600 000₽,,"Гражданский пр-т, 15к3","Академическая ,11–15 мин.",,4 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_25_et._4642894431?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,49 м²,12 000 000₽,,"Ленинский пр-т, 115","Проспект Ветеранов ,11–15 мин.",,21 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49_m_67_et._7832386685?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,32 м²,6 800 000₽,,"пос. Парголово, Толубеевский пр., 14к1","Парнас ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_2627_et._7930547005?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,58,9 590 000₽,,"ул. Димитрова, 22к1","Проспект Славы ,6–10 мин.",,5 ноября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_589_m_69_et._3505028076?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,41,11 700 000₽,,"Пулковское ш., 20к3","Звёздная ,16–20 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_416_m_1517_et._7991895868?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,40 м²,6 500 000₽,,,,,Вчера,https://www.avito.ru/sankt-peterburg_pavlovsk/kvartiry/1-k._kvartira_40_m_33_et._7946786249?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,38,9 850 000₽,,"ул. Катерников, 5к2",,,30 октября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_387_m_48_et._3906414908?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,33,5 200 000₽,,"Чарушинская ул., 12","Гражданский проспект ,от 31 мин.",,5 июня 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_334_m_223_et._4299633518?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
4-к. квартира,49 м²,8 990 000₽,,"Кубинская ул., 70к2","Ленинский проспект ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_49_m_35_et._7852627325?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,52 м²,14 800 000₽,,"Туристская ул., 23к2","Беговая ,21–30 мин.",,24 мая 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_1628_et._3023388490?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,54,13 800 000₽,,"пр-т Народного Ополчения, 149","Проспект Ветеранов ,16–20 мин.",,24 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546_m_1923_et._7727486721?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,45,7 700 000₽,,"Северный пр-т, 89к4","Академическая ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456_m_35_et._7852055994?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,62,14 900 000₽,,"Богатырский пр-т, 52к1","Беговая ,21–30 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_628_m_116_et._7945751921?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,62 м²,13 000 000₽,,"Наличная ул., 45к1","Приморская ,6–10 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62_m_29_et._7990524834?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,36 м²,8 550 000₽,,"Пулковское ш., 42к9","Звёздная ,от 31 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_1215_et._7876328853?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,29,6 250 000₽,,"ул. Подвойского, 35к1","Улица Дыбенко ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_292_m_69_et._7901580412?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,40,10 000 000₽,,"Малая Бухарестская ул., 6к1","Проспект Славы ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_404_m_618_et._7961737937?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,26,6 900 000₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,9 января 11:04,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_266_m_2224_et._7865912665?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,50 м²,14 100 000₽,,"ул. Шелгунова, 7к2","Пролетарская ,6–10 мин.",,27 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_1824_et._7524553044?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,54,11 600 000₽,,"Пражская ул., 28","Международная ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544_m_1314_et._7879434037?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,31 м²,7 800 000₽,,"Новосибирская ул., 14","Чёрная речка ,6–10 мин.",,2 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_35_et._7472502442?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,75,15 998 000₽,,"Петергофское ш., 55к1",,,17 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_752_m_89_et._4400851533?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,36,11 950 000₽,,"пр-т Науки, 17к2","Академическая ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_365_m_1517_et._8045204381?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,58 м²,15 600 000₽,,"ул. Дыбенко, 7к1","Улица Дыбенко ,16–20 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58_m_1826_et._7857124686?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,19 м²,3 750 000₽,,"Кондратьевский пр-т, 17","Площадь Ленина ,21–30 мин.",,21 июня 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_19_m_13_et._4163997656?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,58,10 200 000₽,,"Юнтоловский пр-т, 45к1",,,22 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_587_m_1214_et._7755879723?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
2-к. квартира,47 м²,7 900 000₽,,"пр-т Художников, 34/12","Проспект Просвещения ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_49_et._7973549280?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
Квартира-студия,24 м²,5 795 000₽,,"пр-т Королёва, 62","Комендантский проспект ,от 31 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_1219_et._7848341061?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,64,11 000 000₽,,"Нарвский пр-т, 9","Нарвская ,6–10 мин.",,8 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_649_m_46_et._3450414156?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,46,9 900 000₽,,"Мартыновская ул., 6","Комендантский проспект ,16–20 мин.",,5 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_463_m_810_et._7871810983?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
1-к. квартира,33,8 000 000₽,,"ул. Латышских Стрелков, 5к2","Проспект Большевиков ,11–15 мин.",,7 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_334_m_714_et._7800837785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
3-к. квартира,71,12 500 000₽,,"пр-т Наставников, 15к5","Проспект Большевиков ,от 31 мин.",,14 января 14:48,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_711_m_59_et._7883070740?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPYjdoN0xlcmthcDBKZktJIjt9KCxFwj8AAAA
