type,space,price,area_price,address,metro,subtitle,date,source
1-к. квартира,39,10 350 000₽,,"Туристская ул., 24/42","Беговая ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_398_m_216_et._7870539622?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,46,8 600 000₽,,,,,24 января 08:10,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/1-k._kvartira_466_m_15_et._7861909643?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,20 м²,6 000 000₽,,"Среднерогатская ул., 20","Звёздная ,21–30 мин.",,12 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_618_et._7795358253?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,67,18 950 000₽,,"Краснопутиловская ул., 113к1","Московская ,11–15 мин.",,23 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_678_m_225_et._7949218908?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,44,8 350 000₽,,"ул. Цимбалина, 32","Ломоносовская ,11–15 мин.",,23 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441_m_35_et._7724608753?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,30,4 900 000₽,,"пос. Шушары, Московское ш., 260",,,24 января 10:46,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_19_et._7876264544?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Апартаменты-студия,11,2 549 000₽,,"Садовая ул., 101","Балтийская ,16–20 мин.",,30 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_113_m_13_et._7711343710?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,12 м²,3 600 000₽,,"ул. Марата, 59","Лиговский проспект ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_12_m_15_et._7899374972?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,15,4 550 000₽,,"12-я линия Васильевского острова, 13","Василеостровская ,6–10 мин.",,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_152_m_17_et._7928607883?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,37,10 200 000₽,,"Орлово-Денисовский пр-т, 19к1","Проспект Просвещения ,от 31 мин.",,22 января 10:25,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_376_m_812_et._7825044440?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
3-к. квартира,109 м²,25 000 000₽,,"Верейская ул., 30-32","Технологический ин-т I ,6–10 мин.",,23 января 20:34,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_109_m_26_et._7866864270?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,29,12 220 000₽,,"пр-т Чернышевского, 9","Чернышевская ,до 5 мин.",,12 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_295_m_24_et._7877731231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,21 м²,7 300 000₽,,"ул. Ленина, 9","Петроградская ,6–10 мин.",,4 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_21_m_25_et._7643044284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
3-к. квартира,132 м²,24 000 000₽,,"Трамвайный пр-т, 13к4","Ленинский проспект ,6–10 мин.",,4 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_132_m_45_et._7264635463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,29,6 300 000₽,,"Витебский пр-т, 99к1","Купчино ,до 5 мин.",,24 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_298_m_2329_et._7522604143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,25,10 455 000₽,,"Литейный пр-т, 7","Чернышевская ,6–10 мин.",,17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_253_m_25_et._7784031199?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,42 м²,12 750 000₽,,"Октябрьская наб., 44","Улица Дыбенко ,21–30 мин.",,26 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42_m_224_et._7582153777?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,15 м²,5 300 000₽,,"Большая Конюшенная ул., 4-6-8В","Невский проспект ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_15_m_23_et._7889631288?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,28,6 000 000₽,,"пос. Шушары, Вишерская ул., 2","Купчино ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_284_m_2323_et._7969287493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,32,5 500 000₽,,"Ковалёвская ул., 25",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_99_et._7920171951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,24,6 500 000₽,,"ул. Адмирала Черокова, 18к1",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_243_m_211_et._7987573013?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,33 м²,8 900 000₽,,"пр-т Металлистов, 117","Выборгская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_33_m_1316_et._7908475727?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Апартаменты-студия,23,4 650 000₽,,"пос. Парголово, Толубеевский пр., 8к2","Парнас ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_233_m_320_et._7973839115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,48,9 500 000₽,,"Заневский пр-т, 28-30-32","Новочеркасская ,6–10 мин.",,22 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_39_et._7658898166?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
4-к. квартира,97,14 500 000₽,,"территория Горелово, Красносельское ш., 54к1",,,14 января 11:42,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_979_m_1516_et._7856577698?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,21,4 630 000₽,,"Большой пр-т Васильевского острова, 97","Горный институт ,11–15 мин.",,1 ноября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_219_m_16_et._3464820817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,60 м²,10 100 000₽,,"Петергофское ш., 86к3",,,24 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_28_et._7237857794?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,46,7 500 000₽,,"пос. Шушары, Новгородский пр-т, 10","Купчино ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_461_m_724_et._7892467853?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,42,8 300 000₽,,"ул. Грибалёвой, 10","Лесная ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_429_m_15_et._7967025837?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Квартира-студия,14 м²,4 600 000₽,,"ул. Чайковского, 40","Чернышевская ,до 5 мин.",,1 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_14_m_25_et._4938278947?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
2-к. квартира,57 м²,21 500 000₽,,"Земледельческая ул., 3","Лесная ,16–20 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57_m_613_et._7848133015?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
Апартаменты-студия,27 м²,7 290 000₽,,"ул. Савушкина, 104","Старая деревня ,6–10 мин.",,26 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_27_m_78_et._7462625819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,40,18 990 000₽,,"ул. Одоевского, 21к1","Приморская ,16–20 мин.",,7 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_99_et._7674634731?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsNWl0clZWNUFtYmVsTVVWIjt9rthDPD8AAAA
1-к. квартира,46,8 600 000₽,,,,,24 января 08:10,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/1-k._kvartira_466_m_15_et._7861909643?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,20 м²,6 000 000₽,,"Среднерогатская ул., 20","Звёздная ,21–30 мин.",,12 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_618_et._7795358253?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,67,18 950 000₽,,"Краснопутиловская ул., 113к1","Московская ,11–15 мин.",,23 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_678_m_225_et._7949218908?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,44,8 350 000₽,,"ул. Цимбалина, 32","Ломоносовская ,11–15 мин.",,23 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441_m_35_et._7724608753?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
1-к. квартира,30,4 900 000₽,,"пос. Шушары, Московское ш., 260",,,24 января 10:46,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_19_et._7876264544?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Апартаменты-студия,11,2 549 000₽,,"Садовая ул., 101","Балтийская ,16–20 мин.",,30 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_113_m_13_et._7711343710?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,12 м²,3 600 000₽,,"ул. Марата, 59","Лиговский проспект ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_12_m_15_et._7899374972?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,15,4 550 000₽,,"12-я линия Васильевского острова, 13","Василеостровская ,6–10 мин.",,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_152_m_17_et._7928607883?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
1-к. квартира,37,10 200 000₽,,"Орлово-Денисовский пр-т, 19к1","Проспект Просвещения ,от 31 мин.",,22 января 10:25,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_376_m_812_et._7825044440?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
3-к. квартира,109 м²,25 000 000₽,,"Верейская ул., 30-32","Технологический ин-т I ,6–10 мин.",,23 января 20:34,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_109_m_26_et._7866864270?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,29,12 220 000₽,,"пр-т Чернышевского, 9","Чернышевская ,до 5 мин.",,12 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_295_m_24_et._7877731231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,21 м²,7 300 000₽,,"ул. Ленина, 9","Петроградская ,6–10 мин.",,4 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_21_m_25_et._7643044284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
3-к. квартира,132 м²,24 000 000₽,,"Трамвайный пр-т, 13к4","Ленинский проспект ,6–10 мин.",,4 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_132_m_45_et._7264635463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,29,6 300 000₽,,"Витебский пр-т, 99к1","Купчино ,до 5 мин.",,24 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_298_m_2329_et._7522604143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,25,10 455 000₽,,"Литейный пр-т, 7","Чернышевская ,6–10 мин.",,17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_253_m_25_et._7784031199?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,42 м²,12 750 000₽,,"Октябрьская наб., 44","Улица Дыбенко ,21–30 мин.",,26 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42_m_224_et._7582153777?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,15 м²,5 300 000₽,,"Большая Конюшенная ул., 4-6-8В","Невский проспект ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_15_m_23_et._7889631288?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,28,6 000 000₽,,"пос. Шушары, Вишерская ул., 2","Купчино ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_284_m_2323_et._7969287493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
1-к. квартира,32,5 500 000₽,,"Ковалёвская ул., 25",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_99_et._7920171951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,24,6 500 000₽,,"ул. Адмирала Черокова, 18к1",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_243_m_211_et._7987573013?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,33 м²,8 900 000₽,,"пр-т Металлистов, 117","Выборгская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_33_m_1316_et._7908475727?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Апартаменты-студия,23,4 650 000₽,,"пос. Парголово, Толубеевский пр., 8к2","Парнас ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_233_m_320_et._7973839115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,48,9 500 000₽,,"Заневский пр-т, 28-30-32","Новочеркасская ,6–10 мин.",,22 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_39_et._7658898166?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
4-к. квартира,97,14 500 000₽,,"территория Горелово, Красносельское ш., 54к1",,,14 января 11:42,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_979_m_1516_et._7856577698?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,21,4 630 000₽,,"Большой пр-т Васильевского острова, 97","Горный институт ,11–15 мин.",,1 ноября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_219_m_16_et._3464820817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,60 м²,10 100 000₽,,"Петергофское ш., 86к3",,,24 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_28_et._7237857794?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
1-к. квартира,46,7 500 000₽,,"пос. Шушары, Новгородский пр-т, 10","Купчино ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_461_m_724_et._7892467853?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,42,8 300 000₽,,"ул. Грибалёвой, 10","Лесная ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_429_m_15_et._7967025837?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
Квартира-студия,14 м²,4 600 000₽,,"ул. Чайковского, 40","Чернышевская ,до 5 мин.",,1 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_14_m_25_et._4938278947?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
2-к. квартира,57 м²,21 500 000₽,,"Земледельческая ул., 3","Лесная ,16–20 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57_m_613_et._7848133015?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLdm9DOVYybEZlaVBjVDRGIjt90DP-gz8AAAA
